Method,Datatype,Use,Feature Selection Value,Feature Selection Rule,Winloss,Fold,TP0,TP0.5,TP1,TP2,TP3,Coef1,Coef2,P1,V1,P2,V2,P3,V3,P4,V4,P5,V5,P6,V6,P7,V7,P8,V8,P9,V9,P10,V10,P11,V11,P12,V12,P13,V13,P14,V14,P15,V15,P16,V16,P17,V17,P18,V18,P19,V19,P20,V20
LR,PN,OT,0.25,1,In,5,0.961168164313222,,0.08771929824561403,0.21052631578947367,0.3157894736842105,0.16645265267650255,,Clayton Oliver,43,Darcy Parish,35,Touk Miller,34,Oliver Wines,33,Rory Laird,33,Jack Steele,33,Christian Petracca,31,Jackson Macrae,27,Sam Walsh,25,Cameron Guthrie,24,Tom Mitchell,24,Travis Boak,23,Jarryd Lyons,22,Ben Cunnington,21,Luke Parker,21,Jaeger O'Meara,19,Nathan Fyfe,19,David Mundy,19,Marcus Bontempelli,19,Jy Simpkin,19
LR,PN,OT,0.25,1,Out,1,0.9605921823410374,,0.13100436681222707,0.17467248908296942,0.314410480349345,0.1689545494528366,,Clayton Oliver,43,Darcy Parish,36,Touk Miller,34,Jack Steele,33,Oliver Wines,33,Rory Laird,32,Christian Petracca,30,Jackson Macrae,30,Sam Walsh,25,Cameron Guthrie,24,Tom Mitchell,24,Jarryd Lyons,23,Travis Boak,23,Ben Cunnington,21,Luke Parker,21,Marcus Bontempelli,21,David Mundy,20,Jy Simpkin,20,Nathan Fyfe,19,Jacob Hopper,19
LR,PN,OT,0.25,1,Out,2,0.9585685376504419,,0.07860262008733625,0.1921397379912664,0.2969432314410481,0.16920922821965126,,Clayton Oliver,44,Darcy Parish,35,Jack Steele,33,Rory Laird,32,Christian Petracca,31,Oliver Wines,30,Touk Miller,30,Jackson Macrae,28,Sam Walsh,27,Tom Mitchell,25,Travis Boak,24,Cameron Guthrie,22,Jarryd Lyons,22,Luke Parker,22,Taylor Adams,21,Jacob Hopper,21,Marcus Bontempelli,21,Ben Cunnington,20,David Mundy,20,Jy Simpkin,20
LR,PN,OT,0.25,1,Out,3,0.9586007702182284,,0.07894736842105263,0.16666666666666666,0.2719298245614035,0.17209079855611162,,Clayton Oliver,45,Darcy Parish,36,Jack Steele,34,Rory Laird,34,Oliver Wines,30,Touk Miller,29,Jackson Macrae,29,Christian Petracca,28,Tom Mitchell,25,Sam Walsh,25,Travis Boak,23,Taylor Adams,22,Luke Parker,22,Cameron Guthrie,21,Jarryd Lyons,21,David Mundy,21,Marcus Bontempelli,21,Nathan Fyfe,20,Jacob Hopper,20,Jy Simpkin,20
LR,PN,OT,0.25,1,Out,4,0.9620239623448866,,0.10964912280701754,0.12719298245614036,0.27631578947368424,0.16763351222453382,,Clayton Oliver,44,Darcy Parish,36,Jack Steele,35,Rory Laird,34,Touk Miller,31,Jackson Macrae,30,Christian Petracca,29,Oliver Wines,28,Tom Mitchell,25,Sam Walsh,25,Travis Boak,24,Marcus Bontempelli,23,Jarryd Lyons,22,Ben Cunnington,21,David Mundy,21,Cameron Guthrie,20,Nathan Fyfe,20,Luke Parker,20,Taylor Adams,19,Jacob Hopper,19
LR,PN,OT,0.25,1,Out,5,0.961168164313222,,0.08771929824561403,0.21052631578947367,0.3157894736842105,0.16645265267650255,,Clayton Oliver,43,Darcy Parish,35,Touk Miller,34,Oliver Wines,33,Rory Laird,33,Jack Steele,33,Christian Petracca,31,Jackson Macrae,27,Sam Walsh,25,Cameron Guthrie,24,Tom Mitchell,24,Travis Boak,23,Jarryd Lyons,22,Ben Cunnington,21,Luke Parker,21,Jaeger O'Meara,19,Nathan Fyfe,19,David Mundy,19,Marcus Bontempelli,19,Jy Simpkin,19
LR,PN,OT,0.25,2,In,1,0.960698689956332,,0.10480349344978164,0.1572052401746725,0.3056768558951965,0.16743959820865215,,Clayton Oliver,42,Darcy Parish,36,Rory Laird,35,Touk Miller,33,Jack Steele,33,Travis Boak,30,Oliver Wines,30,Jackson Macrae,30,Christian Petracca,27,Jarryd Lyons,26,Cameron Guthrie,24,Tom Mitchell,23,Sam Walsh,23,Jacob Hopper,21,Luke Parker,21,Jy Simpkin,21,Dayne Zorko,20,Taylor Adams,20,Ben Cunnington,20,David Mundy,20
LR,PN,OT,0.25,2,In,2,0.9597401214186816,,0.0960698689956332,0.1703056768558952,0.2969432314410481,0.16650142021381387,,Clayton Oliver,44,Rory Laird,36,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,30,Travis Boak,29,Christian Petracca,27,Jarryd Lyons,26,Sam Walsh,26,Cameron Guthrie,23,Tom Mitchell,23,Jacob Hopper,21,Ben Cunnington,21,Luke Parker,21,Taylor Adams,20,David Mundy,20,Jy Simpkin,20,Ben Keays,19
LR,PN,OT,0.25,2,In,3,0.9593495934959351,,0.12719298245614036,0.1973684210526316,0.2675438596491228,0.16942785151448225,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,36,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,29,Travis Boak,28,Christian Petracca,27,Jarryd Lyons,26,Tom Mitchell,25,Sam Walsh,25,Cameron Guthrie,24,Jacob Hopper,22,Ben Cunnington,21,Luke Parker,21,Ben Keays,20,Taylor Adams,20,Jy Simpkin,20,Dayne Zorko,19
LR,PN,OT,0.25,2,In,4,0.96127513906718,,0.07894736842105263,0.10087719298245612,0.2675438596491228,0.16550839210005475,,Clayton Oliver,44,Rory Laird,35,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,30,Travis Boak,28,Sam Walsh,26,Christian Petracca,26,Jarryd Lyons,25,Cameron Guthrie,24,Tom Mitchell,23,Jy Simpkin,22,Jacob Hopper,21,Luke Parker,21,Dayne Zorko,20,Taylor Adams,20,Ben Cunnington,20,David Mundy,20
LR,PN,OT,0.25,2,In,5,0.9618100128369704,,0.07894736842105263,0.18859649122807015,0.3201754385964912,0.1648454537562457,,Clayton Oliver,43,Darcy Parish,36,Rory Laird,35,Touk Miller,33,Jack Steele,33,Oliver Wines,29,Jackson Macrae,29,Travis Boak,28,Christian Petracca,27,Jarryd Lyons,26,Cameron Guthrie,24,Sam Walsh,24,Tom Mitchell,23,Jacob Hopper,21,Ben Cunnington,21,Luke Parker,21,Ben Keays,20,Taylor Adams,20,David Mundy,20,Jy Simpkin,20
LR,PN,OT,0.25,2,Out,1,0.960698689956332,,0.10480349344978164,0.1572052401746725,0.3056768558951965,0.16743959820865215,,Clayton Oliver,42,Darcy Parish,36,Rory Laird,35,Touk Miller,33,Jack Steele,33,Travis Boak,30,Oliver Wines,30,Jackson Macrae,30,Christian Petracca,27,Jarryd Lyons,26,Cameron Guthrie,24,Tom Mitchell,23,Sam Walsh,23,Jacob Hopper,21,Luke Parker,21,Jy Simpkin,21,Dayne Zorko,20,Taylor Adams,20,Ben Cunnington,20,David Mundy,20
LR,PN,OT,0.25,2,Out,2,0.9597401214186816,,0.0960698689956332,0.1703056768558952,0.2969432314410481,0.16650142021381387,,Clayton Oliver,44,Rory Laird,36,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,30,Travis Boak,29,Christian Petracca,27,Jarryd Lyons,26,Sam Walsh,26,Cameron Guthrie,23,Tom Mitchell,23,Jacob Hopper,21,Ben Cunnington,21,Luke Parker,21,Taylor Adams,20,David Mundy,20,Jy Simpkin,20,Ben Keays,19
LR,PN,OT,0.25,2,Out,3,0.9593495934959351,,0.12719298245614036,0.1973684210526316,0.2675438596491228,0.16942785151448225,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,36,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,29,Travis Boak,28,Christian Petracca,27,Jarryd Lyons,26,Tom Mitchell,25,Sam Walsh,25,Cameron Guthrie,24,Jacob Hopper,22,Ben Cunnington,21,Luke Parker,21,Ben Keays,20,Taylor Adams,20,Jy Simpkin,20,Dayne Zorko,19
LR,PN,OT,0.25,2,Out,4,0.96127513906718,,0.07894736842105263,0.10087719298245612,0.2675438596491228,0.16550839210005475,,Clayton Oliver,44,Rory Laird,35,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,30,Travis Boak,28,Sam Walsh,26,Christian Petracca,26,Jarryd Lyons,25,Cameron Guthrie,24,Tom Mitchell,23,Jy Simpkin,22,Jacob Hopper,21,Luke Parker,21,Dayne Zorko,20,Taylor Adams,20,Ben Cunnington,20,David Mundy,20
LR,PN,OT,0.25,2,Out,5,0.9618100128369704,,0.07894736842105263,0.18859649122807015,0.3201754385964912,0.1648454537562457,,Clayton Oliver,43,Darcy Parish,36,Rory Laird,35,Touk Miller,33,Jack Steele,33,Oliver Wines,29,Jackson Macrae,29,Travis Boak,28,Christian Petracca,27,Jarryd Lyons,26,Cameron Guthrie,24,Sam Walsh,24,Tom Mitchell,23,Jacob Hopper,21,Ben Cunnington,21,Luke Parker,21,Ben Keays,20,Taylor Adams,20,David Mundy,20,Jy Simpkin,20
LR,PN,OT,0.25,3,In,1,0.9603791671104484,,0.1091703056768559,0.15283842794759825,0.30131004366812225,0.1656557691896745,,Clayton Oliver,43,Touk Miller,36,Darcy Parish,34,Jack Steele,34,Oliver Wines,33,Rory Laird,33,Tom Mitchell,27,Jackson Macrae,27,Jarryd Lyons,26,Sam Walsh,25,Christian Petracca,25,Travis Boak,23,Cameron Guthrie,22,Taylor Adams,20,Nathan Fyfe,18,Ben Cunnington,18,David Mundy,18,Joel Selwood,18,Jacob Hopper,18,Marcus Bontempelli,18
LR,PN,OT,0.25,3,In,2,0.9580359995739696,,0.08296943231441048,0.1921397379912664,0.30131004366812225,0.16820460909499413,,Clayton Oliver,45,Darcy Parish,36,Jack Steele,36,Rory Laird,33,Touk Miller,31,Christian Petracca,28,Jackson Macrae,28,Jarryd Lyons,26,Oliver Wines,26,Tom Mitchell,24,Travis Boak,24,Sam Walsh,24,Ben Cunnington,24,Taylor Adams,23,David Mundy,23,Ben Keays,20,Marcus Bontempelli,20,Jacob Hopper,20,Jy Simpkin,20,Luke Parker,19
LR,PN,OT,0.25,3,In,3,0.9587077449721866,,0.10087719298245612,0.15350877192982454,0.2807017543859649,0.17086802409064306,,Clayton Oliver,45,Rory Laird,36,Darcy Parish,36,Jack Steele,35,Touk Miller,30,Christian Petracca,29,Jackson Macrae,29,Jarryd Lyons,28,Oliver Wines,26,Tom Mitchell,25,Travis Boak,24,Sam Walsh,24,Ben Cunnington,24,Taylor Adams,23,David Mundy,23,Ben Keays,20,Marcus Bontempelli,20,Jy Simpkin,20,Luke Parker,19,Jacob Hopper,19
LR,PN,OT,0.25,3,In,4,0.96127513906718,,0.09649122807017543,0.10526315789473684,0.25877192982456143,0.16660317964001792,,Clayton Oliver,44,Rory Laird,36,Darcy Parish,36,Jack Steele,34,Touk Miller,31,Christian Petracca,30,Jackson Macrae,30,Jarryd Lyons,26,Travis Boak,26,Oliver Wines,26,Tom Mitchell,24,Sam Walsh,24,Ben Cunnington,24,David Mundy,23,Taylor Adams,22,Marcus Bontempelli,20,Jy Simpkin,20,Ben Keays,19,Callum Mills,19,Jacob Hopper,19
LR,PN,OT,0.25,3,In,5,0.9621309370988448,,0.08333333333333333,0.18421052631578946,0.32894736842105265,0.16351550200951714,,Clayton Oliver,43,Touk Miller,36,Darcy Parish,34,Oliver Wines,33,Jack Steele,33,Rory Laird,32,Tom Mitchell,28,Jarryd Lyons,26,Jackson Macrae,26,Sam Walsh,25,Christian Petracca,25,Travis Boak,24,Cameron Guthrie,22,Taylor Adams,22,Nathan Fyfe,19,Ben Cunnington,19,Marcus Bontempelli,19,Luke Parker,19,Zachary Merrett,18,Jacob Hopper,18
LR,PN,OT,0.25,3,Out,1,0.9603791671104484,,0.1091703056768559,0.15283842794759825,0.30131004366812225,0.1656557691896745,,Clayton Oliver,43,Touk Miller,36,Darcy Parish,34,Jack Steele,34,Oliver Wines,33,Rory Laird,33,Tom Mitchell,27,Jackson Macrae,27,Jarryd Lyons,26,Sam Walsh,25,Christian Petracca,25,Travis Boak,23,Cameron Guthrie,22,Taylor Adams,20,Nathan Fyfe,18,Ben Cunnington,18,David Mundy,18,Joel Selwood,18,Jacob Hopper,18,Marcus Bontempelli,18
LR,PN,OT,0.25,3,Out,2,0.9580359995739696,,0.08296943231441048,0.1921397379912664,0.30131004366812225,0.16820460909499413,,Clayton Oliver,45,Darcy Parish,36,Jack Steele,36,Rory Laird,33,Touk Miller,31,Christian Petracca,28,Jackson Macrae,28,Jarryd Lyons,26,Oliver Wines,26,Tom Mitchell,24,Travis Boak,24,Sam Walsh,24,Ben Cunnington,24,Taylor Adams,23,David Mundy,23,Ben Keays,20,Marcus Bontempelli,20,Jacob Hopper,20,Jy Simpkin,20,Luke Parker,19
LR,PN,OT,0.25,3,Out,3,0.9587077449721866,,0.10087719298245612,0.15350877192982454,0.2807017543859649,0.17086802409064306,,Clayton Oliver,45,Rory Laird,36,Darcy Parish,36,Jack Steele,35,Touk Miller,30,Christian Petracca,29,Jackson Macrae,29,Jarryd Lyons,28,Oliver Wines,26,Tom Mitchell,25,Travis Boak,24,Sam Walsh,24,Ben Cunnington,24,Taylor Adams,23,David Mundy,23,Ben Keays,20,Marcus Bontempelli,20,Jy Simpkin,20,Luke Parker,19,Jacob Hopper,19
LR,PN,OT,0.25,3,Out,4,0.96127513906718,,0.09649122807017543,0.10526315789473684,0.25877192982456143,0.16660317964001792,,Clayton Oliver,44,Rory Laird,36,Darcy Parish,36,Jack Steele,34,Touk Miller,31,Christian Petracca,30,Jackson Macrae,30,Jarryd Lyons,26,Travis Boak,26,Oliver Wines,26,Tom Mitchell,24,Sam Walsh,24,Ben Cunnington,24,David Mundy,23,Taylor Adams,22,Marcus Bontempelli,20,Jy Simpkin,20,Ben Keays,19,Callum Mills,19,Jacob Hopper,19
LR,PN,OT,0.25,3,Out,5,0.9621309370988448,,0.08333333333333333,0.18421052631578946,0.32894736842105265,0.16351550200951714,,Clayton Oliver,43,Touk Miller,36,Darcy Parish,34,Oliver Wines,33,Jack Steele,33,Rory Laird,32,Tom Mitchell,28,Jarryd Lyons,26,Jackson Macrae,26,Sam Walsh,25,Christian Petracca,25,Travis Boak,24,Cameron Guthrie,22,Taylor Adams,22,Nathan Fyfe,19,Ben Cunnington,19,Marcus Bontempelli,19,Luke Parker,19,Zachary Merrett,18,Jacob Hopper,18
LR,PN,OT,0.25,4,In,1,0.960698689956332,,0.10480349344978164,0.1572052401746725,0.3056768558951965,0.16743959820865215,,Clayton Oliver,42,Darcy Parish,36,Rory Laird,35,Touk Miller,33,Jack Steele,33,Travis Boak,30,Oliver Wines,30,Jackson Macrae,30,Christian Petracca,27,Jarryd Lyons,26,Cameron Guthrie,24,Tom Mitchell,23,Sam Walsh,23,Jacob Hopper,21,Luke Parker,21,Jy Simpkin,21,Dayne Zorko,20,Taylor Adams,20,Ben Cunnington,20,David Mundy,20
LR,PN,OT,0.25,4,In,2,0.9597401214186816,,0.0960698689956332,0.1703056768558952,0.2969432314410481,0.16650142021381387,,Clayton Oliver,44,Rory Laird,36,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,30,Travis Boak,29,Christian Petracca,27,Jarryd Lyons,26,Sam Walsh,26,Cameron Guthrie,23,Tom Mitchell,23,Jacob Hopper,21,Ben Cunnington,21,Luke Parker,21,Taylor Adams,20,David Mundy,20,Jy Simpkin,20,Ben Keays,19
LR,PN,OT,0.25,4,In,3,0.9593495934959351,,0.12719298245614036,0.1973684210526316,0.2675438596491228,0.16942785151448225,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,36,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,29,Travis Boak,28,Christian Petracca,27,Jarryd Lyons,26,Tom Mitchell,25,Sam Walsh,25,Cameron Guthrie,24,Jacob Hopper,22,Ben Cunnington,21,Luke Parker,21,Ben Keays,20,Taylor Adams,20,Jy Simpkin,20,Dayne Zorko,19
LR,PN,OT,0.25,4,In,4,0.96127513906718,,0.07894736842105263,0.10087719298245612,0.2675438596491228,0.16550839210005475,,Clayton Oliver,44,Rory Laird,35,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,30,Travis Boak,28,Sam Walsh,26,Christian Petracca,26,Jarryd Lyons,25,Cameron Guthrie,24,Tom Mitchell,23,Jy Simpkin,22,Jacob Hopper,21,Luke Parker,21,Dayne Zorko,20,Taylor Adams,20,Ben Cunnington,20,David Mundy,20
LR,PN,OT,0.25,4,In,5,0.9618100128369704,,0.07894736842105263,0.18859649122807015,0.3201754385964912,0.1648454537562457,,Clayton Oliver,43,Darcy Parish,36,Rory Laird,35,Touk Miller,33,Jack Steele,33,Oliver Wines,29,Jackson Macrae,29,Travis Boak,28,Christian Petracca,27,Jarryd Lyons,26,Cameron Guthrie,24,Sam Walsh,24,Tom Mitchell,23,Jacob Hopper,21,Ben Cunnington,21,Luke Parker,21,Ben Keays,20,Taylor Adams,20,David Mundy,20,Jy Simpkin,20
LR,PN,OT,0.25,4,Out,1,0.960698689956332,,0.10480349344978164,0.1572052401746725,0.3056768558951965,0.16743959820865215,,Clayton Oliver,42,Darcy Parish,36,Rory Laird,35,Touk Miller,33,Jack Steele,33,Travis Boak,30,Oliver Wines,30,Jackson Macrae,30,Christian Petracca,27,Jarryd Lyons,26,Cameron Guthrie,24,Tom Mitchell,23,Sam Walsh,23,Jacob Hopper,21,Luke Parker,21,Jy Simpkin,21,Dayne Zorko,20,Taylor Adams,20,Ben Cunnington,20,David Mundy,20
LR,PN,OT,0.25,4,Out,2,0.9597401214186816,,0.0960698689956332,0.1703056768558952,0.2969432314410481,0.16650142021381387,,Clayton Oliver,44,Rory Laird,36,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,30,Travis Boak,29,Christian Petracca,27,Jarryd Lyons,26,Sam Walsh,26,Cameron Guthrie,23,Tom Mitchell,23,Jacob Hopper,21,Ben Cunnington,21,Luke Parker,21,Taylor Adams,20,David Mundy,20,Jy Simpkin,20,Ben Keays,19
LR,PN,OT,0.25,4,Out,3,0.9593495934959351,,0.12719298245614036,0.1973684210526316,0.2675438596491228,0.16942785151448225,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,36,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,29,Travis Boak,28,Christian Petracca,27,Jarryd Lyons,26,Tom Mitchell,25,Sam Walsh,25,Cameron Guthrie,24,Jacob Hopper,22,Ben Cunnington,21,Luke Parker,21,Ben Keays,20,Taylor Adams,20,Jy Simpkin,20,Dayne Zorko,19
LR,PN,OT,0.25,4,Out,4,0.96127513906718,,0.07894736842105263,0.10087719298245612,0.2675438596491228,0.16550839210005475,,Clayton Oliver,44,Rory Laird,35,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Oliver Wines,30,Jackson Macrae,30,Travis Boak,28,Sam Walsh,26,Christian Petracca,26,Jarryd Lyons,25,Cameron Guthrie,24,Tom Mitchell,23,Jy Simpkin,22,Jacob Hopper,21,Luke Parker,21,Dayne Zorko,20,Taylor Adams,20,Ben Cunnington,20,David Mundy,20
LR,PN,OT,0.25,4,Out,5,0.9618100128369704,,0.07894736842105263,0.18859649122807015,0.3201754385964912,0.1648454537562457,,Clayton Oliver,43,Darcy Parish,36,Rory Laird,35,Touk Miller,33,Jack Steele,33,Oliver Wines,29,Jackson Macrae,29,Travis Boak,28,Christian Petracca,27,Jarryd Lyons,26,Cameron Guthrie,24,Sam Walsh,24,Tom Mitchell,23,Jacob Hopper,21,Ben Cunnington,21,Luke Parker,21,Ben Keays,20,Taylor Adams,20,David Mundy,20,Jy Simpkin,20
LR,PN,OT,0.3,1,In,1,0.9596336138033872,,0.1091703056768559,0.15283842794759825,0.2794759825327511,0.15099517478945645,,Clayton Oliver,43,Rory Laird,43,Touk Miller,38,Oliver Wines,37,Jackson Macrae,37,Jack Steele,36,Darcy Parish,34,Jarryd Lyons,30,Tom Mitchell,30,Sam Walsh,26,Taylor Adams,24,Luke Parker,23,Travis Boak,22,Cameron Guthrie,21,Ben Cunnington,20,Jy Simpkin,20,Joel Selwood,18,Tim Taranto,18,Christian Petracca,18,Zachary Merrett,17
LR,PN,OT,0.3,1,In,2,0.957929491958675,,0.07860262008733625,0.1091703056768559,0.24017467248908295,0.15029364416325994,,Rory Laird,44,Clayton Oliver,43,Oliver Wines,40,Touk Miller,39,Jack Steele,37,Jackson Macrae,36,Darcy Parish,35,Jarryd Lyons,31,Tom Mitchell,30,Sam Walsh,27,Taylor Adams,25,Luke Parker,23,Cameron Guthrie,22,Travis Boak,22,Ben Cunnington,20,Tim Taranto,19,Christian Petracca,19,Jy Simpkin,19,Nathan Fyfe,18,Joel Selwood,18
LR,PN,OT,0.3,1,In,3,0.957637997432606,,0.08333333333333333,0.17982456140350878,0.2631578947368421,0.15376319281732054,,Rory Laird,44,Clayton Oliver,43,Oliver Wines,39,Touk Miller,38,Jackson Macrae,36,Darcy Parish,35,Jack Steele,35,Jarryd Lyons,30,Tom Mitchell,30,Sam Walsh,26,Taylor Adams,25,Luke Parker,24,Cameron Guthrie,21,Travis Boak,21,Ben Cunnington,20,Christian Petracca,19,Jy Simpkin,19,Joel Selwood,18,Tim Taranto,18,Jacob Hopper,17
LR,PN,OT,0.3,1,In,4,0.96127513906718,,0.08771929824561403,0.14473684210526316,0.2894736842105263,0.14880752050197688,,Rory Laird,44,Clayton Oliver,43,Oliver Wines,38,Touk Miller,38,Jackson Macrae,36,Jack Steele,36,Darcy Parish,34,Jarryd Lyons,30,Tom Mitchell,30,Sam Walsh,27,Taylor Adams,24,Luke Parker,23,Cameron Guthrie,21,Travis Boak,21,Ben Cunnington,20,Christian Petracca,19,Jy Simpkin,19,Joel Selwood,18,Tim Taranto,18,Nathan Fyfe,17
LR,PN,OT,0.3,1,In,5,0.9607402652973898,,0.12719298245614036,0.12280701754385966,0.3026315789473684,0.14897888968509188,,Rory Laird,43,Clayton Oliver,42,Oliver Wines,38,Touk Miller,38,Jackson Macrae,36,Jack Steele,36,Darcy Parish,34,Jarryd Lyons,30,Tom Mitchell,30,Sam Walsh,25,Taylor Adams,24,Luke Parker,23,Travis Boak,22,Cameron Guthrie,21,Ben Cunnington,20,Christian Petracca,19,Jy Simpkin,19,Joel Selwood,18,Tim Taranto,18,Nathan Fyfe,17
LR,PN,OT,0.3,1,Out,1,0.9596336138033872,,0.1091703056768559,0.15283842794759825,0.2794759825327511,0.15099517478945645,,Clayton Oliver,43,Rory Laird,43,Touk Miller,38,Oliver Wines,37,Jackson Macrae,37,Jack Steele,36,Darcy Parish,34,Jarryd Lyons,30,Tom Mitchell,30,Sam Walsh,26,Taylor Adams,24,Luke Parker,23,Travis Boak,22,Cameron Guthrie,21,Ben Cunnington,20,Jy Simpkin,20,Joel Selwood,18,Tim Taranto,18,Christian Petracca,18,Zachary Merrett,17
LR,PN,OT,0.3,1,Out,2,0.957929491958675,,0.07860262008733625,0.1091703056768559,0.24017467248908295,0.15029364416325994,,Rory Laird,44,Clayton Oliver,43,Oliver Wines,40,Touk Miller,39,Jack Steele,37,Jackson Macrae,36,Darcy Parish,35,Jarryd Lyons,31,Tom Mitchell,30,Sam Walsh,27,Taylor Adams,25,Luke Parker,23,Cameron Guthrie,22,Travis Boak,22,Ben Cunnington,20,Tim Taranto,19,Christian Petracca,19,Jy Simpkin,19,Nathan Fyfe,18,Joel Selwood,18
LR,PN,OT,0.3,1,Out,3,0.957637997432606,,0.08333333333333333,0.17982456140350878,0.2631578947368421,0.15376319281732054,,Rory Laird,44,Clayton Oliver,43,Oliver Wines,39,Touk Miller,38,Jackson Macrae,36,Darcy Parish,35,Jack Steele,35,Jarryd Lyons,30,Tom Mitchell,30,Sam Walsh,26,Taylor Adams,25,Luke Parker,24,Cameron Guthrie,21,Travis Boak,21,Ben Cunnington,20,Christian Petracca,19,Jy Simpkin,19,Joel Selwood,18,Tim Taranto,18,Jacob Hopper,17
LR,PN,OT,0.3,1,Out,4,0.96127513906718,,0.08771929824561403,0.14473684210526316,0.2894736842105263,0.14880752050197688,,Rory Laird,44,Clayton Oliver,43,Oliver Wines,38,Touk Miller,38,Jackson Macrae,36,Jack Steele,36,Darcy Parish,34,Jarryd Lyons,30,Tom Mitchell,30,Sam Walsh,27,Taylor Adams,24,Luke Parker,23,Cameron Guthrie,21,Travis Boak,21,Ben Cunnington,20,Christian Petracca,19,Jy Simpkin,19,Joel Selwood,18,Tim Taranto,18,Nathan Fyfe,17
LR,PN,OT,0.3,1,Out,5,0.9607402652973898,,0.12719298245614036,0.12280701754385966,0.3026315789473684,0.14897888968509188,,Rory Laird,43,Clayton Oliver,42,Oliver Wines,38,Touk Miller,38,Jackson Macrae,36,Jack Steele,36,Darcy Parish,34,Jarryd Lyons,30,Tom Mitchell,30,Sam Walsh,25,Taylor Adams,24,Luke Parker,23,Travis Boak,22,Cameron Guthrie,21,Ben Cunnington,20,Christian Petracca,19,Jy Simpkin,19,Joel Selwood,18,Tim Taranto,18,Nathan Fyfe,17
LR,PN,OT,0.3,2,In,1,0.9591010757269144,,0.0960698689956332,0.17467248908296942,0.2620087336244541,0.15029059981525086,,Rory Laird,42,Clayton Oliver,40,Oliver Wines,35,Touk Miller,35,Darcy Parish,34,Jackson Macrae,34,Jack Steele,33,Jarryd Lyons,31,Tom Mitchell,29,Taylor Adams,24,Ben Cunnington,22,Luke Parker,22,Travis Boak,21,Sam Walsh,21,Cameron Guthrie,19,Jy Simpkin,19,Joel Selwood,18,Christian Petracca,18,Jacob Hopper,17,Nathan Fyfe,17
LR,PN,OT,0.3,2,In,2,0.9585685376504419,,0.08296943231441048,0.11790393013100435,0.24017467248908295,0.14931676032048868,,Rory Laird,42,Clayton Oliver,40,Oliver Wines,36,Darcy Parish,35,Touk Miller,34,Jackson Macrae,34,Jarryd Lyons,33,Jack Steele,33,Tom Mitchell,30,Taylor Adams,24,Sam Walsh,23,Ben Cunnington,23,Travis Boak,22,Luke Parker,21,Cameron Guthrie,19,Jy Simpkin,19,Jacob Hopper,18,Nathan Fyfe,18,Joel Selwood,18,Christian Petracca,18
LR,PN,OT,0.3,2,In,3,0.9568891741548996,,0.06578947368421052,0.17982456140350878,0.25877192982456143,0.15278382673599045,,Rory Laird,42,Clayton Oliver,40,Oliver Wines,36,Darcy Parish,35,Touk Miller,34,Jackson Macrae,34,Jarryd Lyons,32,Jack Steele,32,Tom Mitchell,30,Taylor Adams,24,Travis Boak,22,Ben Cunnington,22,Sam Walsh,21,Luke Parker,21,Cameron Guthrie,19,Jy Simpkin,19,Nathan Fyfe,18,Joel Selwood,18,Christian Petracca,18,Jacob Hopper,17
LR,PN,OT,0.3,2,In,4,0.961061189559264,,0.10964912280701754,0.12280701754385966,0.2675438596491228,0.14790425356413206,,Rory Laird,42,Clayton Oliver,40,Oliver Wines,35,Darcy Parish,35,Touk Miller,35,Jackson Macrae,34,Jack Steele,33,Jarryd Lyons,31,Tom Mitchell,29,Taylor Adams,24,Ben Cunnington,22,Travis Boak,21,Sam Walsh,21,Luke Parker,21,Cameron Guthrie,19,Jy Simpkin,19,Nathan Fyfe,18,Joel Selwood,18,Christian Petracca,18,Jacob Hopper,17
